esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
370319902000,370319902000,15000US370319902000,37031,0,0,,,,,,,
370339301001,370339301001,15000US370339301001,37033,1531,1098,0.3677335075,0.4711033275,0.5346083789,0.0245183888,0.1998693664,0.0169371912,41139
370339301002,370339301002,15000US370339301002,37033,928,734,0.5528017241,0.5777202073,0.5776566757,0.0725388601,0.1314655172,0,35714
370339302001,370339302001,15000US370339302001,37033,662,418,0.3141993958,0.2813852814,0.7416267943,0.0735930736,0.0120845921,0.0163934426,38710
370339302002,370339302002,15000US370339302002,37033,1487,1228,0.4445191661,0.5313653137,0.4796416938,0.0608856089,0.1498847041,0.1150930393,39810
370339302003,370339302003,15000US370339302003,37033,1947,1231,0.499229584,0.4321678322,0.4719740049,0.1524475524,0.1515151515,0.0116022099,32202
370339302004,370339302004,15000US370339302004,37033,1793,1407,0.3792526492,0.2783505155,0.7135749822,0.3728522337,0.1266607617,0.0625730994,15571
370339303001,370339303001,15000US370339303001,37033,1239,726,0.585149314,0.6399082569,0.4752066116,0.1146788991,0.1598062954,0.12,29750
370339303002,370339303002,15000US370339303002,37033,1531,943,0.7276290007,0.7919708029,0.5970307529,0.0620437956,0.2050947093,0.1725377426,33547
370339303003,370339303003,15000US370339303003,37033,642,501,0.7367601246,0.6897689769,0.6866267465,0,0.0654205607,0,36360
370339303004,370339303004,15000US370339303004,37033,1006,858,0.8578528827,0.8256880734,0.5839160839,0.0435779817,0.1172962227,0.0715005035,39779
370339304001,370339304001,15000US370339304001,37033,1571,1089,0.8771483132,0.8299711816,0.5417814509,0.0648414986,0.1434977578,0.0090322581,35250
370339304002,370339304002,15000US370339304002,37033,667,608,0.5997001499,0.5887323944,0.6266447368,0.1154929577,0.107946027,0,32875
370339305001,370339305001,15000US370339305001,37033,1069,883,0.6145930776,0.6606741573,0.5107587769,0.0719101124,0.0411599626,0.040433925,50665
370339305002,370339305002,15000US370339305002,37033,775,557,0.7703225806,0.7987421384,0.6032315978,0,0.015483871,0.036834925,41250
370339305003,370339305003,15000US370339305003,37033,1365,996,0.6783882784,0.761627907,0.7620481928,0.0581395349,0.1978021978,0.0074626866,41522
370339306001,370339306001,15000US370339306001,37033,2192,1736,0.871350365,0.8718244804,0.5120967742,0.103926097,0.0693430657,0.006235012,43661
370339306002,370339306002,15000US370339306002,37033,966,742,0.5569358178,0.7046783626,0.5283018868,0.0467836257,0.1811594203,0,43750
370339306003,370339306003,15000US370339306003,37033,1723,1141,0.5565873476,0.5833333333,0.7107800175,0.093537415,0.099245502,0.0074859638,46136
370350101011,370350101011,15000US370350101011,37035,1564,1215,0.7269820972,0.8564189189,0.6230452675,0.0219594595,0.0799232737,0.0468113976,47813
370350101012,370350101012,15000US370350101012,37035,1884,1390,0.9267515924,0.9377593361,0.4208633094,0,0.0583864119,0.0155709343,55107
370350101013,370350101013,15000US370350101013,37035,1436,969,0.8252089136,0.9288617886,0.5190918473,0,0.1796657382,0.1561837456,39954
370350101014,370350101014,15000US370350101014,37035,1419,1094,0.8329809725,0.9026548673,0.6297989031,0.0778761062,0.0570824524,0.1374207188,58417
370350101021,370350101021,15000US370350101021,37035,920,675,0.6934782609,0.8295454545,0.3303703704,0,0.0684782609,0.2274725275,45357
370350101022,370350101022,15000US370350101022,37035,1774,1413,0.908680947,0.9424460432,0.3651804671,0.0935251799,0.0698985344,0.0589988081,49022
370350101023,370350101023,15000US370350101023,37035,1355,972,0.8073800738,0.8409090909,0.3950617284,0.0549242424,0.1014814815,0.0840534171,63672
370350102011,370350102011,15000US370350102011,37035,1995,1399,0.9218045113,0.9136253041,0.6097212294,0.0158150852,0.0847117794,0.0167451596,34692
370350102012,370350102012,15000US370350102012,37035,1632,1208,0.8259803922,0.9238505747,0.6316225166,0.0172413793,0.1488970588,0.1700194679,28824
370350102013,370350102013,15000US370350102013,37035,1058,689,0.724952741,0.7629427793,0.5326560232,0.0517711172,0.1323251418,0.1497975709,53087
370350102021,370350102021,15000US370350102021,37035,2682,2036,0.8035048471,0.8317399618,0.5658153242,0.0325047801,0.1189410887,0.1697591788,64375
370350102022,370350102022,15000US370350102022,37035,2551,1507,0.55625245,0.6599326599,0.4193762442,0.0325476992,0.100744806,0.2929782082,47917
370350102023,370350102023,15000US370350102023,37035,1940,1269,0.4649484536,0.5692771084,0.548463357,0.0346385542,0.1433982684,0.1664772727,44157
370350102024,370350102024,15000US370350102024,37035,1553,1036,0.7765614939,0.7779850746,0.3233590734,0,0.0586718246,0.1742209632,42460
370350103011,370350103011,15000US370350103011,37035,997,631,0.9127382146,1,0.3660855784,0,0.074222668,0.0313765182,41645
370350103012,370350103012,15000US370350103012,37035,1635,1018,0.6874617737,0.68,0.5442043222,0.0539130435,0.1418960245,0.2904509284,43203
370350103013,370350103013,15000US370350103013,37035,2310,1498,0.7857142857,0.8821243523,0.370493992,0.0207253886,0.1186147186,0.1865778201,58906
370350103021,370350103021,15000US370350103021,37035,1900,1254,0.7636842105,0.8837876614,0.2185007974,0.0616929699,0.0521052632,0.0685154976,60250
370350103022,370350103022,15000US370350103022,37035,2432,1625,0.8667763158,0.9191449814,0.1458461538,0.0808550186,0.0053453947,0.053362256,59833
370350103023,370350103023,15000US370350103023,37035,770,457,0.7272727273,0.8629283489,0.2603938731,0.0404984424,0.1636363636,0,46424
370350103031,370350103031,15000US370350103031,37035,1716,1157,0.7954545455,0.842519685,0.4200518583,0.0755905512,0.12995338,0.1836609337,55694
370350103032,370350103032,15000US370350103032,37035,2806,1898,0.631147541,0.7775647172,0.5247629083,0.0297219559,0.1859386153,0.2550281577,34016
370350103041,370350103041,15000US370350103041,37035,865,512,0.7768786127,0.838150289,0.392578125,0,0.0670520231,0.1900826446,44545
370350103042,370350103042,15000US370350103042,37035,1436,844,0.4860724234,0.5902335456,0.6682464455,0.1464968153,0.1497214485,0.3927007299,38523
370350103043,370350103043,15000US370350103043,37035,2108,1356,0.5559772296,0.7888888889,0.5626843658,0.0416666667,0.1557617188,0.3825503356,41042
370350104011,370350104011,15000US370350104011,37035,2083,1518,0.8348535766,0.8660436137,0.5296442688,0.0249221184,0.1741221741,0.0241850683,42033
370350104012,370350104012,15000US370350104012,37035,2567,1736,0.663420335,0.7944492628,0.46140553,0.011274935,0.1079080639,0.1785130719,43438
370350104013,370350104013,15000US370350104013,37035,1962,1395,0.7252803262,0.7456410256,0.4444444444,0.0892307692,0.2324159021,0.2561307902,25781
370350104021,370350104021,15000US370350104021,37035,1622,991,0.4482120838,0.5446071904,0.6125126135,0.0599201065,0.2521578298,0.2713704206,25125
370350104022,370350104022,15000US370350104022,37035,2885,1513,0.754592721,0.8029350105,0.5928618638,0.1844863732,0.1567905778,0.1382636656,24545
370350105011,370350105011,15000US370350105011,37035,163,134,0.9509202454,1,0.0373134328,0.0649350649,0,0,56917
370350105012,370350105012,15000US370350105012,37035,2384,1551,0.8439597315,0.8962472406,0.2308188266,0.0088300221,0.0673712021,0.104,72672
370350105013,370350105013,15000US370350105013,37035,1044,836,0.938697318,0.9861932939,0.1543062201,0.1124260355,0.1762452107,0.0603448276,55231
370350105021,370350105021,15000US370350105021,37035,1773,1339,0.9379582628,0.9847009736,0.0754294249,0.0125173853,0.0360970107,0.0488656195,100074
370350105022,370350105022,15000US370350105022,37035,1619,1061,0.8499073502,0.9234875445,0.3327049953,0.024911032,0.1883878938,0.1064663619,41439
370350106001,370350106001,15000US370350106001,37035,1768,1345,0.9055429864,0.9527744982,0.1026022305,0.0188902007,0.068438914,0,75888
370350106002,370350106002,15000US370350106002,37035,730,534,0.898630137,0.9163346614,0.3745318352,0,0.0845771144,0.1123287671,46979
370350106003,370350106003,15000US370350106003,37035,1561,1102,0.6860986547,0.7425595238,0.3629764065,0.037202381,0.0896860987,0.2418820411,45417
370350106004,370350106004,15000US370350106004,37035,1935,1080,0.4904392765,0.6246376812,0.537962963,0.0217391304,0.1850129199,0.3004667445,35441
370350107001,370350107001,15000US370350107001,37035,553,391,0.773960217,0.7467532468,0.6138107417,0.1201298701,0.3743218807,0.1796875,25333
370350107002,370350107002,15000US370350107002,37035,617,446,0.4862236629,0.6024464832,0.5874439462,0.1865443425,0.2722852512,0.2006920415,27944
370350107003,370350107003,15000US370350107003,37035,900,703,0.8788888889,0.9074550129,0.613086771,0.0642673522,0.2922222222,0.0464852608,32232
370350109001,370350109001,15000US370350109001,37035,2061,1399,0.326055313,0.4077201448,0.5911365261,0.2074788902,0.2008733624,0.0317785751,28036
370350109002,370350109002,15000US370350109002,37035,1459,1088,0.3646333105,0.3168316832,0.6608455882,0.1798679868,0.3209876543,0.0699152542,22500
370350110001,370350110001,15000US370350110001,37035,1312,983,0.4794207317,0.5272407733,0.6083418108,0.0896309315,0.2241775057,0.1808261886,33423
370350110002,370350110002,15000US370350110002,37035,987,602,0.4154002026,0.4740740741,0.842192691,0,0.3023809524,0.3779005525,26705
370350111011,370350111011,15000US370350111011,37035,1920,1220,0.4838541667,0.6503816794,0.6081967213,0.0320610687,0.0703125,0.2345609065,35250
370350111012,370350111012,15000US370350111012,37035,1759,1392,0.9397384878,0.9366286439,0.3541666667,0,0.1489482661,0.0173548773,63850
370350111021,370350111021,15000US370350111021,37035,1440,944,0.6215277778,0.7505668934,0.4099576271,0.0476190476,0.2112970711,0.200443787,51331
370350111022,370350111022,15000US370350111022,37035,1193,833,0.7988264878,0.9214285714,0.5570228091,0.0714285714,0.07627829,0.0501274427,32335
370350111023,370350111023,15000US370350111023,37035,2196,1678,0.6361566485,0.7003929273,0.4654350417,0.0510805501,0.1948998179,0.3186660491,41087
370350111024,370350111024,15000US370350111024,37035,2662,1839,0.8313298272,0.8675078864,0.2963567156,0,0.0759684092,0.0643846781,66146
370350112001,370350112001,15000US370350112001,37035,1915,1513,0.7007832898,0.7434554974,0.6417713153,0.1445026178,0.1477806789,0.0402647546,30737
370350112002,370350112002,15000US370350112002,37035,1527,1096,0.690897184,0.8762376238,0.4762773723,0,0.1770334928,0.1498327759,62955
370350112003,370350112003,15000US370350112003,37035,841,650,0.7122473246,0.8648648649,0.6184615385,0.03003003,0.1474435196,0.3253768844,
370350112004,370350112004,15000US370350112004,37035,1221,645,0.6224406224,0.7057291667,0.3007751938,0,0.0384930385,0.1502262443,47500
370350113001,370350113001,15000US370350113001,37035,1800,1101,0.7366666667,0.7691256831,0.6049046322,0.1366120219,0.1605555556,0.0573434757,27500
370350113002,370350113002,15000US370350113002,37035,2080,1424,0.7134615385,0.697645601,0.4901685393,0,0.0927884615,0.092746114,53787
370350113003,370350113003,15000US370350113003,37035,3098,1875,0.4202711427,0.5727355901,0.648,0.2076852699,0.167850226,0.2518403719,25610
370350114011,370350114011,15000US370350114011,37035,1792,1108,0.87109375,0.8965517241,0.4512635379,0.0235109718,0.0674915636,0.0665083135,55962
370350114012,370350114012,15000US370350114012,37035,1158,750,0.707253886,0.7669683258,0.7906666667,0.1380090498,0.1347150259,0.0941526264,34074
370350114013,370350114013,15000US370350114013,37035,622,403,0.6446945338,0.7967479675,0.6848635236,0.1219512195,0.1173633441,0.034965035,38438
370350114021,370350114021,15000US370350114021,37035,1504,1054,0.960106383,0.9581881533,0.4800759013,0.0609756098,0.178856383,0,58305
370350114022,370350114022,15000US370350114022,37035,1185,1089,0.8953586498,0.8974358974,0.6565656566,0.0363247863,0.186,0,39044
370350114023,370350114023,15000US370350114023,37035,1185,799,0.970464135,0.9886363636,0.5206508135,0.0613636364,0.0800681431,0.0569456428,50096
370350115011,370350115011,15000US370350115011,37035,2884,2133,0.9701803051,0.9854368932,0.5302390999,0.0233009709,0.1084757586,0.0160714286,48056
370350115012,370350115012,15000US370350115012,37035,1569,1140,0.9343530911,0.9152542373,0.4289473684,0.013559322,0.0713830465,0.0096899225,57500
370350115013,370350115013,15000US370350115013,37035,711,483,0.8931082982,0.8885017422,0.6004140787,0.0975609756,0.1125175809,0.0228310502,55694
370350115031,370350115031,15000US370350115031,37035,2235,1577,0.9270693512,0.9414364641,0.5313887127,0.044198895,0.169878978,0.0023062731,58531
370350115032,370350115032,15000US370350115032,37035,1433,1051,0.9602233077,0.9648148148,0.284490961,0,0.1032798325,0.0080882353,106667
370350115041,370350115041,15000US370350115041,37035,1558,1125,0.9441591784,0.945686901,0.3751111111,0.0239616613,0.0577663671,0.0065402224,75120
370350115042,370350115042,15000US370350115042,37035,3335,2338,0.9769115442,0.9891472868,0.3357570573,0.0108527132,0.0674662669,0.042989418,63333
370350115043,370350115043,15000US370350115043,37035,1295,1160,0.9436293436,0.9179229481,0.3456896552,0.1289782245,0.1351351351,0.0233306516,61758
370350116011,370350116011,15000US370350116011,37035,1363,1023,0.8363903155,0.9307692308,0.623655914,0.0865384615,0.1555392517,0.0170410534,44000
370350116012,370350116012,15000US370350116012,37035,2176,1222,0.6622242647,0.7314211213,0.616202946,0.0091264668,0.1300551471,0.2082484725,30967
370350116013,370350116013,15000US370350116013,37035,1206,807,0.6185737977,0.7926829268,0.5328376704,0.0304878049,0.0698380567,0.2131147541,65526
370350116021,370350116021,15000US370350116021,37035,1371,803,0.7016776076,0.7863436123,0.6351183064,0.0220264317,0.366885485,0.1748304446,35978
370350116022,370350116022,15000US370350116022,37035,2054,1219,0.9581304771,1,0.6086956522,0,0.0574488802,0.0059076262,52525
370350116023,370350116023,15000US370350116023,37035,1083,876,0.9907663897,1,0.5525114155,0,0.0507848569,0,49912
370350116024,370350116024,15000US370350116024,37035,1150,782,0.9608695652,1,0.5639386189,0,0.0904347826,0.0364683301,42141
370350117011,370350117011,15000US370350117011,37035,1827,1242,0.7515051998,0.8305084746,0.4903381643,0.0862865948,0.2003284072,0.1505565319,51927
370350117012,370350117012,15000US370350117012,37035,1510,1017,0.9125827815,0.8918918919,0.3225172075,0,0.0304635762,0.0427881297,74922
370350117013,370350117013,15000US370350117013,37035,1242,769,0.7512077295,0.8271028037,0.400520156,0,0.1425120773,0.1126760563,43269
370350117021,370350117021,15000US370350117021,37035,1799,1177,0.9549749861,0.9276527331,0.4545454545,0.0241157556,0.078376876,0.038750723,60094
370350117022,370350117022,15000US370350117022,37035,1975,1428,0.8121518987,0.9458388375,0.4404761905,0.0409511229,0.0522273425,0.1719101124,50406
370350117023,370350117023,15000US370350117023,37035,627,507,1,1,0.325443787,0,0.0701754386,0,83000
370350117024,370350117024,15000US370350117024,37035,1040,674,0.6365384615,0.6339522546,0.528189911,0.1432360743,0.1769230769,0.1207674944,49441
370350117025,370350117025,15000US370350117025,37035,912,617,0.889254386,0.8323353293,0.358184765,0.0449101796,0.0800438596,0,76033
370350118011,370350118011,15000US370350118011,37035,2254,1579,0.9724933452,1,0.573780874,0.0597889801,0.0740905058,0.0180265655,51360
370350118012,370350118012,15000US370350118012,37035,2541,1805,0.9937032664,0.9829605964,0.3429362881,0.0106496273,0.0586383314,0.0099916736,93419
370350118013,370350118013,15000US370350118013,37035,2093,1386,0.5231724797,0.6617647059,0.3001443001,0.0454545455,0.2059386973,0.0491299898,53723
370350118021,370350118021,15000US370350118021,37035,1392,870,0.6379310345,0.7604938272,0.5436781609,0,0.1954022989,0.1474219317,
370350118022,370350118022,15000US370350118022,37035,1355,1214,0.9719557196,1,0.5082372323,0.0219966159,0.1616236162,0.0082458771,48520
370350118023,370350118023,15000US370350118023,37035,2352,1467,0.9392006803,0.9726027397,0.509202454,0.0174346202,0.1479591837,0.0396787907,44719
370350118024,370350118024,15000US370350118024,37035,1298,894,0.6810477658,0.7949709865,0.6219239374,0,0.0685670262,0.1708126036,36065
370370201031,370370201031,15000US370370201031,37037,4106,3052,0.6100828057,0.6500607533,0.2231323722,0.0060753341,0.1419166057,0.3397712834,84405
370370201032,370370201032,15000US370370201032,37037,516,461,0.9205426357,0.9436090226,0.2147505423,0.0526315789,0.0717054264,0,
370370201041,370370201041,15000US370370201041,37037,2149,2032,0.9641693811,0.9804088586,0.1530511811,0.0161839864,0.0218706375,0.0435606061,73284
370370201042,370370201042,15000US370370201042,37037,3009,2323,0.9494848787,0.9518248175,0.0581145071,0.0562043796,0.0155773789,0.017555938,97583
370370201051,370370201051,15000US370370201051,37037,1327,1011,0.7113790505,0.853046595,0.2393669634,0.0376344086,0.1122833459,0.2210694334,63529
370370201052,370370201052,15000US370370201052,37037,2564,1911,0.8112324493,0.8741396264,0.1826268969,0.0275319567,0.0748829953,0.1288370082,75063
